fichier;source_site;source_url_present;original_title_present;collection_date_present;matching_method
LLM_Tagged_Database\Vada_database\Atelier_floral.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_gymnastique_adaptee_aux_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_gymnastique_adaptee_et_equilibre.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_memoire.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_prevention_des_chutes_en_residence_autonomie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_recit_de_vie_personnelle_et_de_quartier.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_Telephonie_mobile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atelier_theatral_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_de_consultation_sur_les_nouveaux_pictogrammes_naolib.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_de_prevention_des_risques_lies_au_vieillissement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_dinitiation_au_numerique.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_du_Bien_Vieillir.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_ecoute_partage_et_communication_ateliers_intergenerationnels.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_ecoute_partage_et_communication_transmission_des_savoirs.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_jardinages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_liens_croises.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_mobilite.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_numeriques.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_numeriques_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_PartAge_Entre_seniors_et_enfants_en_situation_de_handicap.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_prevseniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_remise_en_selle.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ateliers_sociaux_esthetiques.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Atouts_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Au_fil_de_lart.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Au_fil_des_ages_-_realisation_dun_defile_de_mode_intergenerationnel_autour_des_annees_60.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Au_four_et_au_moulin.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Auto-rehabilitation_accompagnee_Bricotheque_Soliha.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Autrement_dit.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bal_de_la_Saint_Nic.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Balades_patrimoniales_Les_Genadines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ballet_posture_les_seniors_menent_la_danse.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Basket_bien-etre.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Batir_une_ville_pour_tous_les_ages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Benevolat_senior_un_projet_de_vie_reflechi.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bib_a_Dom_un_service_de_portage_de_livres_a_domicile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bibliotheque_a_domicile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bien_chez_soi.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bien_dans_sa_tete_bien_dans_son_corps.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bien_vieillir_a_domicile_la_reponse_conjointe_des_collectivites_et_des_bailleurs_sociaux.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bien_vieillir_dans_la_petite_ville_de_demain_aux_avirons.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bien_vieillir_et_horizon_2024.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bistrot_memoire.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Blabladom_Tourelloise.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Boites_durgences.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Boucle_actisante_ameliorez_votre_sante_et_decouvrez_nice_autrement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bougeons_ensemble_a_Grenoble.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bougeons_ensemble_a_Royan_CollAction.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Bouger_cest_bon_pour_la_sante.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\BPreparer_sa_retraite_un_accompagnement_personnalise_pour_les_agents_proches_de_la_retraite_du_Vauclin.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Brins_de_vie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafe-jeux.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafe_-_Lectures_itinerant.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafe_des_proches_aidantes.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafe_philosophique_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafe_Senior_Pour_un_usage_securise_du_numerique.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cafes_sante.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Calendrier_seniors_un_nouvel_outil_dinformation_et_de_prevention_a_destination_des_seniors_stephanois.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cap_ou_pas_cap.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Capseniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carrousels.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carte_avantage_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carte_Nancy_Seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carte_partages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carte_senior.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Carte_seniors_Tisseo.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Casting_pour_un_apres-midi_au_palais.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Catalogue_dactivites_et_ateliers.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Centre_Communal_de_Sante_de_Saumur.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cepage_Coordination_dequipe_interdisciplinaire_pour_un_plan_daide_gerontologique.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Challenge_lys_haut_layon.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Challenge_sante_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Champ_de_silex_et_coquelicots.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Chantier_jeunes_-_festivete.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Chantiers_jeunes_-_repas_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Chaque_mois_ensemble_autour_dun_moment_convivial.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Chez_moi_sur.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cine_dOr.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cine_senior.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cine_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Co-construction_de_la_feuille_de_route_longevite_metropolitaine.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cocardes_made_in_romans.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cocreation_du_coffret_multisensoriel_stimulateur_de_perception_souvenirs_du_futur.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cohabitations_intergenerationnelles.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cohabitons_-_habitat_intergenerationnel_et_solidaire.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Colocation_intergenerationnelle.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Comite_parisien_de_lutte_contre_lisolement_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Commission_loisirs.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Communaute_amie_des_aines_de_la_Communaute_de_communes_du_Pays_de_Mormal.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Concertations_pour_les_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conciergerie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Concours_de_cuisine_pour_les_retraites.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Concours_dentreprises_Bien_vivre_et_bien_vieillir_en_Sud_Gironde.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\CONCOURS_LOGO_DES_SAGES.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conference-debat_Transmission_des_biens.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conference_alimentation_seniors_Bien_dans_votre_assiette.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conference_citoyenne_des_seniors_parisiens.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\CONFERENCE_se_proteger_des_escroqueries.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conference_sur_la_vie_amoureuse_et_affective_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Connexion_partagee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conseil_consultatif_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Conseil_des_sages_de_Floirac.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Construction_dune_residence_seniors_a_la_chapelle-thouarault.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Contes_et_memoire.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Correspondance_intergenerationnelle.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cotillons_courtoisies.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Couleurs_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Covoiturage_culturel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_du_site_internet_monaideadomicileparisfr_premier_comparateur_public_de_services_daide_a_domicile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_appel_a_projet_jumelage_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_cafe_des_aidants.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_conseil_des_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_conseil_des_sages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_guide_pratique_des_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_guide_pratique_pour_les_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_jardin_partage_a_Limonest.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creation_dun_tiers-lieu_lostalet.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Creer_un_outil_de_financement_du_maintien_a_domicile_22.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Cueillette_soliterre.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Culture_a_domicile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Culture_et_loisirs_partages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\D-marche_cest_surtout_pour_tout_le_monde.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Danse_et_bien-etre_en_accueil_de_jour.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Danser_et_chanter_pour_rompre_lisolement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Darnetal_a_chacun_son_sport.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\De_nouvelles_assises_pour_mieux_se_deplacer_et_se_rencontrer.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Deambulation_participative_les_seniors_ont_la_parole.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Deambulons_ensemble_pour_plus_de_mobilite.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Debats_citoyens_intergenerationnels_en_logements-foyers.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Defile_a_la_merveille.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Defile_de_mode_a_Saint-Nazaire_les_seniors_sur_la_piste.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Defile_de_mode_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Defile_de_mode_seniors_2017.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dejeuner_au_lycee_professionnel_de_lAtlantique.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Demain_mode_demploi_3_jours_pour_booster_des_projets_dhabitat_inclusif.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Demarche_participative_et_transversale_sur_la_mobilite_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Depistage_oculaires_itinerants_des_pathologies_oculaires_liees_a_lage.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Depister_a_temps_la_fragilite.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Deploiement_du_programme_icope.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_activites_sportives_adaptees_dans_mon_quartier.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_aines_sur_les_ondes.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_animations_pour_egayer_le_quotidien_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_ateliers_bien-etre_a_destination_des_plus_de_60_ans.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_ateliers_interactif_pour_sensibiliser_a_la_perte_dautonomie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_cafes-rencontres_pour_se_rencontrer_echanger_et_partager.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_colocations_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_cours_dactivite_physique_adaptee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_logements_de_jeunes_en_residences_autonomie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_marches_exploratoires_avec_les_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_projets_en_lien_avec_les_experiences_sensorielles_le_vivant_et_la_terrehappy.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_promenades_en_triporteur_pour_des_personnes_agees_isolees_vivant_a_leur_domicile.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_rencontres_intergenerationnelles_pour_lutter_contre_lisolement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_rencontres_pour_informer_les_jeunes_retraites.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_restaurants_seniors_a_Annecy.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_rides_et_des_reves_ateliers_des_arts_du_cirque_au_Gerontopole_de_Toulouse.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_seances_de_prevention_a_destination_des_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_sejours_intergenerationnels_pour_favoriser_le_bien_vieillir_ensemble.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_sejours_intergenerationnels_pour_favoriser_le_bien_vivre_ensemble.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_seniors_amenagent_leur_espace_de_vie.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_seniors_au_lycee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_seniors_au_service_dautres_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_seniors_en_forme_a_Nice.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_sorties_estivales_pour_les_aines_Lyonnais.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_toilettes_publiques_nouvelles_generations.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_vacances_pour_eux_un_sejour_pour_nous_Argol_nous_voila.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_vacances_pour_les_aines_Lyonnais.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_vacances_pour_les_seniors_Strabourgeois.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Des_visites_pour_lutter_contre_la_solitude.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Design_for_all.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Developper_la_cohabitation_intergenerationnelle_sur_le_territoire_de_la_metropole_Lyonnaise.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\DIEPPE_La_belle_entricotee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Diffusion_du_plan_daction_Nantes_ville_amie_des_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Disco_party.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_daccompagnement_pour_ladaptation_des_logements_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_danse_dans_les_jardins.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_de_deneigement_a_destination_des_personnes_agees_et_handicapees.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_Logements_Bleus.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_Nice_actisante_un_parcours_medico-actif.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dispositif_sport-sante_sur_ordonnance.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Distribution_des_chocolats.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\DIVIACCES_un_service_personnalise_pour_les_personnes_a_mobilite_reduite.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\DOMICILIVRES_Le_partage_et_le_portage_des_livres_chez_soi.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Douce_parenthese.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Droits_devant_elles.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Du_Ping-Pong_intergenerationnel_pour_favoriser_les_echanges.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Du_sport_sur_ordonnance_a_Libourne.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Du_transport_social_vers_un_transport_solidaire.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dune_generation_a_lautre.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Dyna_Marche.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Echange_de_correspondances_entre_lecole_maternelle_et_les_seniors_de_la_commune.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Echange_intergenerationnel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ecole_du_temps_libre_et_du_bien_vieillir.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Ecran_numerique_interactif_dans_le_pole_dactivites_et_de_soins_adaptes_de_lehpad.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Elaboration_du_guide_du_bien_vieillir_a_bourges.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Elaboration_dun_guide_a_lattention_des_seniors_Le_GuidInfos_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Elaboration_dun_guide_ressources_pour_les_futurs_retraites_du_Sud_Gironde.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Elaboration_dun_plan_daction.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Election_Super_mamie_du_territoire_de_Belfort.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Elus_du_CME_et_anciens_echangent_pour_preparer_ensemble_la_ceremonie_du_8_mai.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Emocionament_Emotionnellement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\En_voiture_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Endro_nes_dans_la_maison_de_ty_bemdez.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\ENFORMLYON.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Enformlyon_une_application_au_service_du_sport_et_de_la_sante.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\ENSEMBLE_POUR_LE_BIEN_VIEILLIR_A_COGNAC.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Entraide_nantaise.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Envie_de_sortir.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\EquipAges_un_reseau_social_de_proximite.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Equipe_citoyenne_monalisa.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Espace_intergenerationnel_Albert_Schweitzer.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Espace_partage_josephine_baker_a_bailleul_atelier_sante_et_activite_physique_adaptee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Espace_Seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Et_si_on_allait_au_festival_entrevues_de_Belfort.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Et_si_on_se_retrouvait.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Et_si_on_sortait_a_la_filature.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Etre_aidant_etre_aide.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Etre_messin_et_faire_societe.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Etre_senior_a_Morteau.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Eureka_la_memoire_en_mouvement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Eurequa_Mobiseniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Experimentation_politique_globale_vers_les_aines.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Expo_Mixages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Exposition_de_visages.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Exposition_en_corps_en_vie_-_quinzaine_de_la_photographie_nantaise_2023.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Faisons_causette.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Federer_et_animer_une_communaute_de_grands_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Festival_Vie_R_age.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Festivites_de_fin_dannee.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Fete_de_noel.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\fiche.json;RFVAA;True;False;False;exacte
LLM_Tagged_Database\Vada_database\Film_hommage_lhistoire_du_cinema.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Fleuribus_le_minibus_intra_urbain.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forme_sante_bien-etre_du_sport_sur_ordonnance.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_bien_vieillir.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_Bien_vieillir_dans_nos_communes.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_des_retraites.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_des_seniors.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_habitat.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_Habitat_et_Vieillissement.json;RFVAA;True;True;False;exacte
LLM_Tagged_Database\Vada_database\Forum_habitat_seniors_ou_vivre_demain_chez_soi_ou_ailleurs.json;RFVAA;True;True;False;exacte
