id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
1,Les seniors de la Commune et les enfants inscrits au restaurant scolaire.,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-Les-seniors-de-la-Commune-et-les-enfants-inscrits-au-restaurant-scolaire.pdf,Les_seniors_de_la_Commune_et_les_enfants_inscrits_au_restaurant_scolaire.pdf,Les_seniors_de_la_Commune_et_les_enfants_inscrits_au_restaurant_scolaire.txt,2,4678,783
2,Mobilisation de l’expertise d’usage des seniors sur Nantes Métropole,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-Mobilisation-de-lexpertise-dusage-des-seniors-sur-Nantes-Metropole-1.pdf,Mobilisation_de_lexpertise_dusage_des_seniors_sur_Nantes_Metropole.pdf,Mobilisation_de_lexpertise_dusage_des_seniors_sur_Nantes_Metropole.txt,2,4509,678
3,Le Conseil des Aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-Le-Conseil-des-Aines-1.pdf,Le_Conseil_des_Aines.pdf,Le_Conseil_des_Aines.txt,2,4045,662
4,MAISON DES SAGES,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-MAISON-DES-SAGES-1.pdf,MAISON_DES_SAGES.pdf,MAISON_DES_SAGES.txt,2,4223,660
5,LE TRIPORTEUR DES SAGES,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-LE-TRIPORTEUR-DES-SAGES-1.pdf,LE_TRIPORTEUR_DES_SAGES.pdf,LE_TRIPORTEUR_DES_SAGES.txt,2,4304,657
6,CONCOURS LOGO DES SAGES,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-CONCOURS-LOGO-DES-SAGES-1.pdf,CONCOURS_LOGO_DES_SAGES.pdf,CONCOURS_LOGO_DES_SAGES.txt,2,3831,604
7,MEMOIRE DES SAGES,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/04/PE-MEMOIRE-DES-SAGES-1.pdf,MEMOIRE_DES_SAGES.pdf,MEMOIRE_DES_SAGES.txt,2,4551,728
8,Aménagement du parcours de santé adapté « physio-parc » en accès libre à l’étang des Forges de Belfort,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Amenagement-du-parcours-de-sante-adapte-physio-parc-en-acces-libre-a-letang-des-Forges-de-Belfort-90000-1.pdf,Amenagement_du_parcours_de_sante_adapte_physio-parc_en_acces_libre_a_letang_des_Forges_de_Belfort.pdf,Amenagement_du_parcours_de_sante_adapte_physio-parc_en_acces_libre_a_letang_des_Forges_de_Belfort.txt,2,4698,728
9,"Fleuribus, le minibus intra urbain",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Fleuribus-le-minibus-intra-urbain-1.pdf,Fleuribus_le_minibus_intra_urbain.pdf,Fleuribus_le_minibus_intra_urbain.txt,2,3348,555
10,Fête de noël,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Fete-de-noel-2.pdf,Fete_de_noel.pdf,Fete_de_noel.txt,2,4533,712
11,La navette sociale,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-La-navette-sociale-1.pdf,La_navette_sociale.pdf,La_navette_sociale.txt,2,3306,534
12,SEMAINE BLEUE,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-SEMAINE-BLEUE-1.pdf,SEMAINE_BLEUE.pdf,SEMAINE_BLEUE.txt,2,4502,682
13,ATELIER CUSTOMISATION,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-ATELIER-CUSTOMISATION-2.pdf,ATELIER_CUSTOMISATION.pdf,ATELIER_CUSTOMISATION.txt,2,3851,600
14,Elus du CME et anciens échangent pour préparer ensemble la cérémonie du 8 mai,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Elus-du-CME-et-anciens-echangent-pour-preparer-ensemble-la-ceremonie-du-8-mai.pdf,Elus_du_CME_et_anciens_echangent_pour_preparer_ensemble_la_ceremonie_du_8_mai.pdf,Elus_du_CME_et_anciens_echangent_pour_preparer_ensemble_la_ceremonie_du_8_mai.txt,2,2426,408
15,Mise en place d’une résidence senior,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Mise-en-place-dune-residence-senior.pdf,Mise_en_place_dune_residence_senior.pdf,Mise_en_place_dune_residence_senior.txt,2,3332,529
16,Service civique solidarité seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Service-civique-solidarite-seniors.pdf,Service_civique_solidarite_seniors.pdf,Service_civique_solidarite_seniors.txt,2,3694,602
17,Des promenades en triporteur pour des personnes âgées isolées vivant à leur domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Des-promenades-en-triporteur-pour-des-personnes-agees-isolees-vivant-a-leur-domicile.pdf,Des_promenades_en_triporteur_pour_des_personnes_agees_isolees_vivant_a_leur_domicile.pdf,Des_promenades_en_triporteur_pour_des_personnes_agees_isolees_vivant_a_leur_domicile.txt,2,4296,713
18,Mise en place des guichets intégrés MAIA,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/261-261-guichets-integres-maia-le-havre.pdf,Mise_en_place_des_guichets_integres_MAIA.pdf,Mise_en_place_des_guichets_integres_MAIA.txt,2,5687,861
19,Mailing d’informations pour les sEniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Remise-a-niveau-code-de-la-route-et-conduite-2.pdf,Mailing_dinformations_pour_les_sEniors.pdf,Mailing_dinformations_pour_les_sEniors.txt,2,4156,678
20,BPréparer sa retraite : un accompagnement personnalisé pour les agents proches de la retraite du Vauclin,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Bien-preparer-sa-retraite-un-accompagnement-personnalise-pour-les-agents-proches-de-la-retraite-du-Vauclin.pdf,BPreparer_sa_retraite_un_accompagnement_personnalise_pour_les_agents_proches_de_la_retraite_du_Vauclin.pdf,BPreparer_sa_retraite_un_accompagnement_personnalise_pour_les_agents_proches_de_la_retraite_du_Vauclin.txt,2,4527,692
21,De la culture pour favoriser le bien être ! Yvelines Musees Solidaires,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-De-la-culture-pour-favoriser-le-bien-etre-Yvelines-Musees-Solidaires.pdf,De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.pdf,De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.txt,2,4436,684
22,Le Service Sanitaire des Étudiants en Santé,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Le-Service-Sanitaire-des-Etudiants-en-Sante.pdf,Le_Service_Sanitaire_des_Etudiants_en_Sante.pdf,Le_Service_Sanitaire_des_Etudiants_en_Sante.txt,2,5401,830
23,PROGRAMME DES ANIMATIONS SENIORS,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=2,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-PROGRAMME-DES-ANIMATIONS-SENIORS.pdf,PROGRAMME_DES_ANIMATIONS_SENIORS.pdf,PROGRAMME_DES_ANIMATIONS_SENIORS.txt,2,4147,632
24,Les JOBS d’été,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Les-JOBS-dete.pdf,Les_JOBS_dete.pdf,Les_JOBS_dete.txt,2,3427,596
25,Repas partagé,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-repas-partage.pdf,Repas_partage.pdf,Repas_partage.txt,2,3357,565
26,"""Au fil des âges"" - réalisation d'un défilé de mode intergénérationnel autour des années 60",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Au-fil-des-ages-realisation-dun-defile-de-mode-intergenerationnel-autour-des-annees-60.pdf,Au_fil_des_ages_-_realisation_dun_defile_de_mode_intergenerationnel_autour_des_annees_60.pdf,Au_fil_des_ages_-_realisation_dun_defile_de_mode_intergenerationnel_autour_des_annees_60.txt,2,4396,711
27,Le portail seniors : des services et informations locales pour nos seniors à portée de clic,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Le-portail-seniors-des-services-et-informations-locales-pour-nos-seniors-a-portee-de-clic.pdf,Le_portail_seniors_des_services_et_informations_locales_pour_nos_seniors_a_portee_de_clic.pdf,Le_portail_seniors_des_services_et_informations_locales_pour_nos_seniors_a_portee_de_clic.txt,2,4339,677
28,Café-jeux,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Cafe-jeux.pdf,Cafe-jeux.pdf,Cafe-jeux.txt,2,4580,714
29,Danser et chanter pour rompre l’isolement,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Danser-et-chanter-pour-rompre-lisolement.pdf,Danser_et_chanter_pour_rompre_lisolement.pdf,Danser_et_chanter_pour_rompre_lisolement.txt,2,3412,538
30,Appartement meublé d'hébergement temporaire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Appartement-meuble-dhebergement-temporaire.pdf,Appartement_meuble_dhebergement_temporaire.pdf,Appartement_meuble_dhebergement_temporaire.txt,2,3327,510
31,Transport mobilité seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Transport-mobilite-seniors.pdf,Transport_mobilite_seniors.pdf,Transport_mobilite_seniors.txt,2,3431,549
32,Lettre infos seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Lettre-infos-seniors.pdf,Lettre_infos_seniors.pdf,Lettre_infos_seniors.txt,2,2786,446
33,Maison Dahlia,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Maison-Dahlia.pdf,Maison_Dahlia.pdf,Maison_Dahlia.txt,2,5566,897
34,Maison des aidants,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Maison-des-aidants.pdf,Maison_des_aidants.pdf,Maison_des_aidants.txt,2,4279,699
35,Libérez la mémoire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=3,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Liberez-la-memoire.pdf,Liberez_la_memoire.pdf,Liberez_la_memoire.txt,2,4631,738
36,Mission bénévolat seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Mission-benevolat-seniors-2.pdf,Mission_benevolat_seniors.pdf,Mission_benevolat_seniors.txt,2,3899,604
37,Le Conseil des Seniors en action : créons le guide des séniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Le-Conseil-des-Seniors-en-action-creons-le-guide-des-seniors-1.pdf,Le_Conseil_des_Seniors_en_action_creons_le_guide_des_seniors.pdf,Le_Conseil_des_Seniors_en_action_creons_le_guide_des_seniors.txt,2,2834,460
38,"Accueil desAîné(e)s, on en parle ?",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-Accueil-des-Ainees-on-en-parle.pdf,Accueil_desAinees_on_en_parle.pdf,Accueil_desAinees_on_en_parle.txt,2,3795,585
39,,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/PE-2025-La-Logitude.pdf,PE-2025-La-Logitudepdf,fiche.txt,2,4054,652
40,LOTO INTERGENERATIONNEL /SENIORS ET CONSEIL MUNICIPAL DES ENFANTS,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-LOTO-INTERGENERATIONNEL-SENIORS-ET-CONSEIL-MUNICIPAL-DES-ENFANTS-1.pdf,LOTO_INTERGENERATIONNEL_SENIORS_ET_CONSEIL_MUNICIPAL_DES_ENFANTS.pdf,LOTO_INTERGENERATIONNEL_SENIORS_ET_CONSEIL_MUNICIPAL_DES_ENFANTS.txt,2,1552,253
41,J’ai un animal chez moi,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Jai-un-animal-chez-moi-.pdf,Jai_un_animal_chez_moi.pdf,Jai_un_animal_chez_moi.txt,2,4453,722
42,ACTION CULTURELLE INTERGENERATIONNELLE,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-ACTION-CULTURELLE-INTERGENERATIONNELLE.pdf,ACTION_CULTURELLE_INTERGENERATIONNELLE.pdf,ACTION_CULTURELLE_INTERGENERATIONNELLE.txt,2,3921,600
43,Jeu de piste,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Jeu-de-piste-1.pdf,Jeu_de_piste.pdf,Jeu_de_piste.txt,2,2174,366
44,Action intergénérationnelle - Concours création d'œuvre floral,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Action-intergenerationnelle-Concours-creation-doeuvre-floral-1.pdf,Action_intergenerationnelle_-_Concours_creation_duvre_floral.pdf,Action_intergenerationnelle_-_Concours_creation_duvre_floral.txt,2,4157,656
45,Bibliothèque à domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Bibliotheque-a-domicile-1.pdf,Bibliotheque_a_domicile.pdf,Bibliotheque_a_domicile.txt,2,3465,574
46,Gouvernance ouverte (go) du plan d’action nantes ville amie des ainés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Gouvernance-Ouverte-GO-du-plan-daction-Nantes-Ville-Amie-des-Aines.pdf,Gouvernance_ouverte_go_du_plan_daction_nantes_ville_amie_des_aines.pdf,Gouvernance_ouverte_go_du_plan_daction_nantes_ville_amie_des_aines.txt,2,3398,542
47,Passe-passe d’arts,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=4,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Passe-Passe-dArts.pdf,Passe-passe_darts.pdf,Passe-passe_darts.txt,2,4010,628
48,Maison Hapi,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Maison-Hapi.pdf,Maison_Hapi.pdf,Maison_Hapi.txt,2,3983,625
49,Conciergerie,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Conciergerie.pdf,Conciergerie.pdf,Conciergerie.txt,2,4272,703
50,Visiteurs à domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Visiteurs-a-domicile.pdf,Visiteurs_a_domicile.pdf,Visiteurs_a_domicile.txt,2,3711,608
51,Du transport social vers un transport solidaire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Du-transport-social-vers-un-transport-solidaire.pdf,Du_transport_social_vers_un_transport_solidaire.pdf,Du_transport_social_vers_un_transport_solidaire.txt,2,4274,684
52,Radio Millésime,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Radio-Millesime.pdf,Radio_Millesime.pdf,Radio_Millesime.txt,2,4604,739
53,Visite d'anniversaire à domicile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/12/PE-Visite-danniversaire-a-domicile.pdf,Visite_danniversaire_a_domicile.pdf,Visite_danniversaire_a_domicile.txt,2,2376,408
54,Danser et chanter pour rompre l’isolement,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Danser-et-chanter-pour-rompre-lisolement.pdf,Danser_et_chanter_pour_rompre_lisolement.pdf,Danser_et_chanter_pour_rompre_lisolement.txt,2,3412,538
55,Aquagym,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Aquagym-2.pdf,Aquagym.pdf,Aquagym.txt,2,3227,527
56,LA VIE A LA FERME D'HIER A AUJOURD'HUI,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-LA-VIE-A-LA-FERME-DHIER-A-AUJOURDHUI.pdf,LA_VIE_A_LA_FERME_DHIER_A_AUJOURDHUI.pdf,LA_VIE_A_LA_FERME_DHIER_A_AUJOURDHUI.txt,2,4004,652
57,Installation de mobilier urbain adapté en zone urbaine,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Installation-de-mobilier-urbain-adapte-en-zone-urbaine.pdf,Installation_de_mobilier_urbain_adapte_en_zone_urbaine.pdf,Installation_de_mobilier_urbain_adapte_en_zone_urbaine.txt,2,4472,709
58,Aquagym,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Aquagym-1.pdf,Aquagym.pdf,Aquagym.txt,2,3227,527
59,Conférence-débat Transmission des biens,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=5,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Conference-debat-Transmission-des-biens-1.pdf,Conference-debat_Transmission_des_biens.pdf,Conference-debat_Transmission_des_biens.txt,2,3025,479
60,Atelier Téléphonie mobile,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Atelier-Telephonie-mobile-1.pdf,Atelier_Telephonie_mobile.pdf,Atelier_Telephonie_mobile.txt,2,3493,529
61,Atelier floral,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/10/PE-Atelier-floral-1.pdf,Atelier_floral.pdf,Atelier_floral.txt,2,3290,542
62,Regards croisés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Regards-croises.pdf,Regards_croises.pdf,Regards_croises.txt,2,4537,705
63,Rencontres intergénérationnelles inter-ehpads et résidences autonomies,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Rencontres-intergenerationnelles-inter-ehpads-et-residences-autonomies.pdf,Rencontres_intergenerationnelles_inter-ehpads_et_residences_autonomies.pdf,Rencontres_intergenerationnelles_inter-ehpads_et_residences_autonomies.txt,2,3533,539
64,Ma station fermière,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Ma-station-fermiere.pdf,Ma_station_fermiere.pdf,Ma_station_fermiere.txt,2,3894,630
65,Le Conseil des Seniors Actifs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Le-Conseil-des-Seniors-Actifs.pdf,Le_Conseil_des_Seniors_Actifs.pdf,Le_Conseil_des_Seniors_Actifs.txt,2,3408,536
66,Atelier intergénérationnel,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Atelier-intergenerationnel.pdf,Atelier_intergenerationnel.pdf,Atelier_intergenerationnel.txt,2,2856,491
67,Création d'un guide pratique des aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Creation-dun-guide-pratique-des-aines.pdf,Creation_dun_guide_pratique_des_aines.pdf,Creation_dun_guide_pratique_des_aines.txt,2,3177,507
68,Les nouveaux usages du numérique : 4 ateliers pour tout comprendre,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Les-nouveaux-usages-du-numerique-4-ateliers-pour-tout-comprendre.pdf,Les_nouveaux_usages_du_numerique_4_ateliers_pour_tout_comprendre.pdf,Les_nouveaux_usages_du_numerique_4_ateliers_pour_tout_comprendre.txt,2,3670,569
69,"Parenthèses, temps de répit pour les aidants",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Parentheses-temps-de-repit-pour-les-aidants.pdf,Parentheses_temps_de_repit_pour_les_aidants.pdf,Parentheses_temps_de_repit_pour_les_aidants.txt,2,3343,514
70,"Ateliers écoute, partage et communication : transmission des savoirs",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-ATELIERS-ECOUTE-PARTAGE-ET-COMMUNICATION-TRANSMISSION-DES-SAVOIRS.pdf,Ateliers_ecoute_partage_et_communication_transmission_des_savoirs.pdf,Ateliers_ecoute_partage_et_communication_transmission_des_savoirs.txt,2,3025,492
71,Transport à la demande,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=6,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Transport-a-la-demande.pdf,Transport_a_la_demande.pdf,Transport_a_la_demande.txt,2,3353,544
72,Restaurant seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Restaurant-seniors.pdf,Restaurant_seniors.pdf,Restaurant_seniors.txt,2,2882,453
73,Vacances des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Vacances-des-seniors.pdf,Vacances_des_seniors.pdf,Vacances_des_seniors.txt,2,2981,499
74,"Ateliers écoute, partage et communication : ateliers intergénérationnels",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-ATELIERS-ECOUTE-PARTAGE-ET-COMMUNICATION-ATELIERS-INTERGENERATIONNELS.pdf,Ateliers_ecoute_partage_et_communication_ateliers_intergenerationnels.pdf,Ateliers_ecoute_partage_et_communication_ateliers_intergenerationnels.txt,2,3000,482
75,Semaine Bleue,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Semaine-Bleue-a-Bailleul.pdf,Semaine_Bleue.pdf,Semaine_Bleue.txt,2,4502,682
76,Les mardis des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Les-mardis-des-seniors.pdf,Les_mardis_des_seniors.pdf,Les_mardis_des_seniors.txt,2,4593,729
77,V.I.P ( Visiter Informer Proposer ),,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-V.I.P.pdf,VIP_Visiter_Informer_Proposer.pdf,VIP_Visiter_Informer_Proposer.txt,2,4176,686
