id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
208,Petits travaux et petits services,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/624-maxeville-petits-travaux-petits-services.pdf,Petits_travaux_et_petits_services.pdf,Petits_travaux_et_petits_services.txt,2,5175,816
209,Mémoire d’un confiné,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/627-boulogne-memoire-d-un-confine.pdf,Memoire_dun_confine.pdf,Memoire_dun_confine.txt,2,6281,969
210,Il n’y a pas d’âge pour passer à table,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/629-cognac-il-n-y-a-pas-d-age-pour-passer-a-table.pdf,Il_ny_a_pas_dage_pour_passer_a_table.pdf,Il_ny_a_pas_dage_pour_passer_a_table.txt,2,7247,1097
211,Les jardins de Saint-Quentin,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/630-saint-quentin-jardins.pdf,Les_jardins_de_Saint-Quentin.pdf,Les_jardins_de_Saint-Quentin.txt,2,6485,1023
212,Être messin et faire société,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/631-metz-etre-senior-messin-et-faire-societe.pdf,Etre_messin_et_faire_societe.pdf,Etre_messin_et_faire_societe.txt,2,6353,1012
213,Élaboration d’un plan d’action,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/632-fiche-pe-499-plan-d-action-ville-de-sceaux-92.pdf,Elaboration_dun_plan_daction.pdf,Elaboration_dun_plan_daction.txt,2,6321,993
214,Casting pour un après-midi au palais,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/634-502-grenoble-casting-cabaret.pdf,Casting_pour_un_apres-midi_au_palais.pdf,Casting_pour_un_apres-midi_au_palais.txt,2,6186,983
215,Une porte ouverte sur la société,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=38,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/635-503-lyon-demarche-participative-pour-des-aine-e-s-3-0.pdf,Une_porte_ouverte_sur_la_societe.pdf,Une_porte_ouverte_sur_la_societe.txt,2,5940,893
216,Logement adapté et accompagné : vers un habitat adéquat pour l’avancée en âge,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/636-504-logement-adapte-et-accompagne-prosenectutevaud.pdf,Logement_adapte_et_accompagne_vers_un_habitat_adequat_pour_lavancee_en_age.pdf,Logement_adapte_et_accompagne_vers_un_habitat_adequat_pour_lavancee_en_age.txt,2,6998,1006
217,LE SILVER SHOW,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/637-505-slivershow-granville.pdf,LE_SILVER_SHOW.pdf,LE_SILVER_SHOW.txt,1,2236,359
218,"Les aidants, les super héros ?",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/638-506-romans-les-aidants-super-heros.pdf,Les_aidants_les_super_heros.pdf,Les_aidants_les_super_heros.txt,2,5059,788
219,La Chaîne de télé des résidents de l’EHPAD,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/639-507-grenoble-le-chaine-de-tele-1.pdf,La_Chaine_de_tele_des_residents_de_lEHPAD.pdf,La_Chaine_de_tele_des_residents_de_lEHPAD.txt,2,5451,872
220,Entraide nantaise,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/640-508-nantes-entraide.pdf,Entraide_nantaise.pdf,Entraide_nantaise.txt,2,5330,830
221,Tous au théâtre pour la cohabitation intergénérationnelle,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/641-509-lyon-tous-au-theatre.pdf,Tous_au_theatre_pour_la_cohabitation_intergenerationnelle.pdf,Tous_au_theatre_pour_la_cohabitation_intergenerationnelle.txt,2,6176,944
222,Au four et au moulin,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/642-510-louviers-au-four-et-au-moulin.pdf,Au_four_et_au_moulin.pdf,Au_four_et_au_moulin.txt,2,5361,872
223,"AG’ECOUTE ""Le lien social au bout du fil""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/234-234-ag-ecoute.pdf,AGECOUTE_Le_lien_social_au_bout_du_fil.pdf,AGECOUTE_Le_lien_social_au_bout_du_fil.txt,2,5840,960
224,Bougeons ensemble à Royan : Coll'Action,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/231-231-coll-action.pdf,Bougeons_ensemble_a_Royan_CollAction.pdf,Bougeons_ensemble_a_Royan_CollAction.txt,2,5238,837
225,"""Viens je t'emmène... danser"" : un thé dansant organisé pour les aînés de la commune",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/230-pe-viens-je-t-emmene-danser-mise-en-forme-2023.pdf,Viens_je_temmene_danser_un_the_dansant_organise_pour_les_aines_de_la_commune.pdf,Viens_je_temmene_danser_un_the_dansant_organise_pour_les_aines_de_la_commune.txt,1,2782,446
226,Une navette au service des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=39,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/229-pe-une-navette-au-service-des-seniors.pdf,Une_navette_au_service_des_seniors.pdf,Une_navette_au_service_des_seniors.txt,2,3071,497
227,Numérique seniors chez vous !,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/223-223-numerique-senior.pdf,Numerique_seniors_chez_vous.pdf,Numerique_seniors_chez_vous.txt,2,6409,1023
228,Des ateliers interactif pour sensibiliser à la perte d'autonomie,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/221-221-ateliers-perte-auto-besancon.pdf,Des_ateliers_interactif_pour_sensibiliser_a_la_perte_dautonomie.pdf,Des_ateliers_interactif_pour_sensibiliser_a_la_perte_dautonomie.txt,1,3975,641
229,À vos fourchettes : moments de partage autour de la confection d'un repas,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/218-218-a-vos-fouchettes.pdf,A_vos_fourchettes_moments_de_partage_autour_de_la_confection_dun_repas.pdf,A_vos_fourchettes_moments_de_partage_autour_de_la_confection_dun_repas.txt,1,3710,585
230,Sortie spéciale seniors : déjeuner-croisière,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/214-214-croisiere-limonest.pdf,Sortie_speciale_seniors_dejeuner-croisiere.pdf,Sortie_speciale_seniors_dejeuner-croisiere.txt,2,6957,1137
231,"""L'appel de la forêt"", une sortie pour les aînés de la commune",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/216-pe-l-appel-de-la-foret-une-sortie-pour-les-aines-de-la-commune-mise-en-forme-2023.pdf,Lappel_de_la_foret_une_sortie_pour_les_aines_de_la_commune.pdf,Lappel_de_la_foret_une_sortie_pour_les_aines_de_la_commune.txt,2,3585,575
232,Une Web TV pour se maintenir en activité,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/212-212-webtv-opad.pdf,Une_Web_TV_pour_se_maintenir_en_activite.pdf,Une_Web_TV_pour_se_maintenir_en_activite.txt,1,3529,549
233,"Les vieux précaires, on en fait quoi ?",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/643-511-grenoble-relais-ozanam-les-vieux-precaires.pdf,Les_vieux_precaires_on_en_fait_quoi.pdf,Les_vieux_precaires_on_en_fait_quoi.txt,2,6934,1041
234,"Des séjours intergénérationnels pour favoriser le ""bien vieillir ensemble""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/119-119-des-sejours-intergenerationnels-pour-favoriser-le-bien-vivre-ensemble-1.pdf,Des_sejours_intergenerationnels_pour_favoriser_le_bien_vieillir_ensemble.pdf,Des_sejours_intergenerationnels_pour_favoriser_le_bien_vieillir_ensemble.txt,2,7584,1251
235,"Une animation ""Sécurité en mer et sur nos côtes"" pour les seniors Royannais",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/213-213-securite-en-mer.pdf,Une_animation_Securite_en_mer_et_sur_nos_cotes_pour_les_seniors_Royannais.pdf,Une_animation_Securite_en_mer_et_sur_nos_cotes_pour_les_seniors_Royannais.txt,2,5576,919
236,"Résidence du Soleil : résidence ""Chalet seniors intergénérationnel""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/210-210-chalets-toulouse.pdf,Residence_du_Soleil_residence_Chalet_seniors_intergenerationnel.pdf,Residence_du_Soleil_residence_Chalet_seniors_intergenerationnel.txt,3,8498,1388
237,Un week-end de répit pour les aidants des malades d'Alzhmeir,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/207-207-repit-strasbourg.pdf,Un_week-end_de_repit_pour_les_aidants_des_malades_dAlzhmeir.pdf,Un_week-end_de_repit_pour_les_aidants_des_malades_dAlzhmeir.txt,2,5406,877
238,Bâtir une ville pour tous les âges,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=40,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/204-pe-habitat-rennes.pdf,Batir_une_ville_pour_tous_les_ages.pdf,Batir_une_ville_pour_tous_les_ages.txt,3,8253,1217
